,n_atoms,molecular_mass,homo_energy,lumo_energy,scf_energy,dipole_moment,excited_state_energy,oscillator_strength
0,74,1196.357787199998,-5.115196161699,-1.9379948432610001,-65726.31878008223,[ 0.0891 -0.3215 -0.1804],,
