name,smiles string
Phenothiazine,c3ccc2sc1ccccc1[nH]c2c3
Pyrene,c1cc2ccc3cccc4ccc(c1)c2c34
Phenothiazine,c3ccc2sc1ccccc1[nH]c2c3
Pyrene,c1cc2ccc3cccc4ccc(c1)c2c34
Phenothiazine,c3ccc2sc1ccccc1[nH]c2c3
Pyrene,c1cc2ccc3cccc4ccc(c1)c2c34
Phenothiazine-me,Cn3c1ccccc1sc2ccccc23
Pyrene,c1cc2ccc3cccc4ccc(c1)c2c34
