,n_atoms,molecular_mass,homo_energy,lumo_energy,scf_energy,dipole_moment,excited_state_energy,oscillator_strength
0,43,402.0536936000003,-4.942675980482,-2.1453455973419997,-49903.745533312875,[1.7676 0.9332 1.2807],,
