,n_atoms,molecular_mass,homo_energy,lumo_energy,scf_energy,dipole_moment,excited_state_energy,oscillator_strength
0,97,1656.4232999999977,-4.969887365532,-4.004427423958,-88406.17853079349,[-0.0929 -0.5482  1.1405],,
