,n_atoms,molecular_mass,homo_energy,lumo_energy,scf_energy,dipole_moment,excited_state_energy,oscillator_strength
0,74,1196.357787199998,-4.8509736128635,-2.253646909841,-65726.10873376836,[ 0.3752 -0.8782 -0.541 ],,
