,n_atoms,molecular_mass,homo_energy,scf_energy,dipole_moment,excited_state_energy,oscillator_strength
0,52,382.17215000000056,-5.3217305742285,-31476.185670331808,[-0. -0.  0.],,"[2.230e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 5.000e-04 3.800e-03
 0.000e+00 1.400e-03 2.160e-02 0.000e+00 1.718e-01 5.000e-04 9.960e-02
 0.000e+00 0.000e+00 7.000e-04 0.000e+00 5.980e-02 0.000e+00]"
