,n_atoms,molecular_mass,homo_energy,scf_energy,dipole_moment,excited_state_energy,oscillator_strength
0,38,310.12184600000035,-5.8262296530555,-26933.478945302035,[ 0.      0.     -1.2686],,"[0.0000e+00 1.5815e+00 1.2000e-03 0.0000e+00 0.0000e+00 2.4000e-03
 2.4000e-03 1.9000e-03 2.2360e-01 1.3400e-02 4.2000e-03 1.0000e-04
 0.0000e+00 1.0000e-04 1.0000e-04 3.0000e-04 0.0000e+00 4.8000e-03
 2.6000e-03 0.0000e+00]"
