,n_atoms,molecular_mass,homo_energy,scf_energy,dipole_moment,excited_state_energy,oscillator_strength
0,47,399.1081708000004,-4.842538083498,-41613.56225174081,[0.1667 0.     0.    ],,"[1.640e-02 3.030e-02 1.158e-01 8.770e-02 1.000e-04 6.644e-01 0.000e+00
 8.000e-03 4.000e-04 0.000e+00 3.900e-03 7.850e-02 3.000e-04 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 1.000e-04 0.000e+00 1.930e-02]"
