,n_atoms,molecular_mass,homo_energy,scf_energy,dipole_moment,excited_state_energy,oscillator_strength
0,18,128.06259999999997,-5.754119482673,-10502.898765829272,[ 0. -0.  0.],,"[7.4700e-02 1.0000e-04 0.0000e+00 1.2448e+00 0.0000e+00 0.0000e+00
 0.0000e+00 1.4220e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 1.0300e-02 0.0000e+00 1.5500e-02 0.0000e+00
 3.1000e-03 0.0000e+00]"
