,n_atoms,molecular_mass,homo_energy,scf_energy,dipole_moment,excited_state_energy,oscillator_strength
0,42,306.14085000000046,-5.45316156402,-25187.469104245516,[-0. -0.  0.],,"[0.0000e+00 0.0000e+00 0.0000e+00 3.0000e-04 0.0000e+00 0.0000e+00
 1.5600e-02 0.0000e+00 6.0000e-04 1.1000e-03 0.0000e+00 5.4000e-03
 7.6800e-02 8.0600e-02 4.4100e-02 0.0000e+00 0.0000e+00 1.6425e+00
 1.2300e-02 6.0980e-01]"
