,n_atoms,molecular_mass,homo_energy,scf_energy,dipole_moment,excited_state_energy,oscillator_strength
0,30,228.09389999999996,-4.9451250051365,-18866.103525572536,[0. 0. 0.],,"[4.6100e-02 0.0000e+00 1.9000e-03 0.0000e+00 0.0000e+00 2.6429e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.4200e-02 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 1.0000e-04 2.0120e-01]"
