,n_atoms,molecular_mass,homo_energy,scf_energy,dipole_moment,excited_state_energy,oscillator_strength
0,60,489.1551208000006,-3.4653698861174997,-48994.08763619746,[ 2.6516 -2.8741  0.    ],,[]
