,n_atoms,molecular_mass,homo_energy,scf_energy,dipole_moment,excited_state_energy,oscillator_strength
0,42,328.1252000000004,-4.5472945557055,-27229.094565247244,[0. 0. 0.],,"[2.800e-02 0.000e+00 0.000e+00 1.270e-02 0.000e+00 3.900e-03 6.460e-02
 0.000e+00 3.842e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 3.000e-04 2.940e-02 0.000e+00]"
