,n_atoms,molecular_mass,homo_energy,scf_energy,dipole_moment,excited_state_energy,oscillator_strength
0,32,230.10954999999996,-5.602824181795,-18898.71196699094,[-0. -0. -0.],,"[0.0000e+00 3.0000e-04 0.0000e+00 0.0000e+00 1.0200e-02 2.2000e-03
 0.0000e+00 0.0000e+00 1.0910e-01 0.0000e+00 1.1111e+00 1.3000e-03
 3.8900e-01 0.0000e+00 1.4000e-03 0.0000e+00 9.0900e-02 7.0000e-04
 0.0000e+00 1.4200e-02]"
