,n_atoms,molecular_mass,homo_energy,scf_energy,dipole_moment,excited_state_energy,oscillator_strength
0,57,950.278941600001,-4.614506676779,-47934.98250812735,[ 3.2535 -0.6292 -0.22  ],,
