,n_atoms,molecular_mass,homo_energy,scf_energy,dipole_moment,excited_state_energy,oscillator_strength
0,36,312.1123440000003,-5.8703120968365,-27806.77657596453,[ 0.     -0.     -3.9184],,"[0.0000e+00 0.0000e+00 1.6244e+00 1.3000e-03 0.0000e+00 0.0000e+00
 1.1000e-03 6.5000e-03 1.0000e-04 5.0000e-04 1.3620e-01 2.9000e-03
 1.2000e-03 5.1000e-03 4.7000e-03 5.0000e-04 0.0000e+00 0.0000e+00
 1.0000e-04 2.8000e-03]"
