,n_atoms,molecular_mass,homo_energy,lumo_energy,scf_energy,dipole_moment,excited_state_energy,oscillator_strength
0,34,698.0107288000005,-0.041905532977,1.8446597925395,-53885.91644815372,[-23.4235  -0.3126   1.9906],,
