,n_atoms,molecular_mass,homo_energy,lumo_energy,scf_energy,dipole_moment,excited_state_energy,oscillator_strength
0,17,355.9821872000001,1.7989446656555002,4.2000772824674995,-31103.532445528548,[-10.311    2.3334  -0.0242],,
