,n_atoms,molecular_mass,homo_energy,lumo_energy,scf_energy,dipole_moment,excited_state_energy,oscillator_strength
0,17,355.9821872000001,-10.518288777227,-6.473044275694001,-31096.80068465567,[10.3368  1.546   0.022 ],,
