,n_atoms,molecular_mass,homo_energy,lumo_energy,scf_energy,dipole_moment,excited_state_energy,oscillator_strength
0,24,422.0911416000002,-6.287462629653,-1.8403059709315,-25957.430140346096,[-0.305  -0.6946  0.035 ],,
