,n_atoms,molecular_mass,homo_energy,lumo_energy,scf_energy,dipole_moment,excited_state_energy,oscillator_strength
0,68,1268.2041999999983,-4.7742375070225,-4.0188494580344996,-72617.72284050313,[-0.2677 -0.9609  1.4816],,[]
