,n_atoms,molecular_mass,homo_energy,lumo_energy,scf_energy,dipole_moment,excited_state_energy,oscillator_strength
0,74,1368.2354999999984,-7.79334067832,-5.6488114225295,-76793.5303506865,[ 22.4263 -79.0017 -82.0957],,
