,n_atoms,molecular_mass,homo_energy,lumo_energy,scf_energy,dipole_moment,excited_state_energy,oscillator_strength
0,50,796.232587200001,-8.524782708464,-5.3826840767405,-48993.047878562254,[14.5387 16.5156 -3.9138],,
