,n_atoms,molecular_mass,homo_energy,lumo_energy,scf_energy,dipole_moment,excited_state_energy,oscillator_strength
0,26,404.1565000000002,-5.5889463754195,-1.7518689695190002,-16759.77672719295,[ 0. -0. -0.],,
