,n_atoms,molecular_mass,homo_energy,lumo_energy,scf_energy,dipole_moment,excited_state_energy,oscillator_strength
0,56,944.284612800001,-6.218889939327,-3.6963945451919997,-42616.827544452884,[ 0.4766 -0.1674  0.0263],,
