,n_atoms,molecular_mass,homo_energy,lumo_energy,scf_energy,dipole_moment,excited_state_energy,oscillator_strength
0,12,156.09389999999996,-6.9767270129695005,-0.2560591333205,-6321.437214249596,[-0. -0.  0.],,
