,n_atoms,molecular_mass,homo_energy,lumo_energy,scf_energy,dipole_moment,excited_state_energy,oscillator_strength
0,109,1856.4858999999972,-5.030024526492499,-4.040890679925,-96767.83371957528,[-0.173  -1.1248  1.2068],,
