,n_atoms,molecular_mass,homo_energy,lumo_energy,scf_energy,dipole_moment,excited_state_energy,oscillator_strength
0,44,660.2817000000009,-5.432480911382,-1.9023479288455,-27262.212900619255,[-0.3355 -0.0224  0.077 ],,
