,n_atoms,molecular_mass,homo_energy,lumo_energy,scf_energy,dipole_moment,excited_state_energy,oscillator_strength
0,74,1368.2354999999984,-1.6204379797275,-0.1227233465755,-76802.59241266879,[-24.4281  78.6247 130.4578],,
