,n_atoms,molecular_mass,homo_energy,lumo_energy,scf_energy,dipole_moment,excited_state_energy,oscillator_strength
0,12,78.04694999999998,-7.0273401891625,-1.6198937520265,-6321.425278819097,[0. 0. 0.],,
