,n_atoms,molecular_mass,homo_energy,lumo_energy,scf_energy,dipole_moment,excited_state_energy,oscillator_strength
0,36,556.2191000000007,0.64218868718,2.6103881678465,-23049.048619361325,[-20.4692  -8.0211   1.888 ],,
