,n_atoms,molecular_mass,homo_energy,lumo_energy,scf_energy,dipole_moment,excited_state_energy,oscillator_strength
0,45,574.3415416000013,-5.165809337892,-0.76736105841,-31405.2855396293,[-1.6072  1.0484 -0.9626],,[]
