,n_atoms,molecular_mass,homo_energy,lumo_energy,scf_energy,dipole_moment,excited_state_energy,oscillator_strength
0,69,974.4667416000016,-5.1116586816425,-2.1516042159035003,-48132.27650573296,[ 0.4325  1.2298 -1.8583],,
