,n_atoms,molecular_mass,homo_energy,lumo_energy,scf_energy,dipole_moment,excited_state_energy,oscillator_strength
0,68,1268.2041999999983,-5.117373072503001,-3.9241538380605,-72617.93740200215,[-0.2144 -0.0062  1.5923],,
