,n_atoms,molecular_mass,homo_energy,lumo_energy,scf_energy,dipole_moment,excited_state_energy,oscillator_strength
0,22,308.1565000000002,-6.3233816579190005,-0.964915713873,-12610.245770436688,[ 0.     -0.      0.0001],,
