,n_atoms,molecular_mass,homo_energy,lumo_energy,scf_energy,dipole_moment,excited_state_energy,oscillator_strength
0,36,556.2191000000007,-5.5024141709605,-1.800305234908,-23048.487067395974,[-0.1957 -0.049   0.016 ],,
