,n_atoms,molecular_mass,homo_energy,lumo_energy,scf_energy,dipole_moment,excited_state_energy,oscillator_strength
0,26,593.9481288000004,-0.025578701946999998,2.207387555256,-49669.79063229398,[-0.5448  0.7965  0.3345],,
