,n_atoms,molecular_mass,homo_energy,lumo_energy,scf_energy,dipole_moment,excited_state_energy,oscillator_strength
0,49,926.1046288000008,-5.300233580039,-2.0941881934480002,-63317.54845048952,[1.7155 0.8981 1.5647],,
