,n_atoms,molecular_mass,homo_energy,lumo_energy,scf_energy,dipole_moment,excited_state_energy,oscillator_strength
0,27,508.0447872000002,0.847362530457,3.044953987095,-37393.09742325303,[-12.2428 -10.0721  -1.0141],,
