,n_atoms,molecular_mass,homo_energy,lumo_energy,scf_energy,dipole_moment,excited_state_energy,oscillator_strength
0,64,1216.1728999999984,-4.824578569365,-4.074088569685999,-70510.55859713613,[ 1.8837 -0.6471  2.1524],,[]
