,n_atoms,molecular_mass,homo_energy,lumo_energy,scf_energy,dipole_moment,excited_state_energy,oscillator_strength
0,14,270.02854160000015,-6.6768575497185,-1.2460093214395,-19668.42632023957,[-5.6470e-01  1.0991e+00 -1.0000e-04],,
