,n_atoms,molecular_mass,homo_energy,lumo_energy,scf_energy,dipole_moment,excited_state_energy,oscillator_strength
0,54,940.2533128000009,-1.5700969173850001,0.863145133786,-42585.121909904854,[-51.5899   0.1912  -0.0632],,
