,n_atoms,molecular_mass,homo_energy,lumo_energy,scf_energy,dipole_moment,excited_state_energy,oscillator_strength
0,52,892.2533128000009,-9.788479430186,-7.295916559606001,-40502.90134455534,[ 20.2067 -28.0656 -15.8099],,
