,n_atoms,molecular_mass,homo_energy,lumo_energy,scf_energy,dipole_moment,excited_state_energy,oscillator_strength
0,21,491.9263308000001,-5.917932020674001,-1.0400191366109999,-45052.292110260205,[ 0. -0.  0.],,
