,n_atoms,molecular_mass,homo_energy,lumo_energy,scf_energy,dipole_moment,excited_state_energy,oscillator_strength
0,56,988.2533128000009,-1.6835683930435001,0.6427329148809999,-44658.05347875628,[-62.265   -0.4827  -0.5795],,
