,n_atoms,molecular_mass,homo_energy,lumo_energy,scf_energy,dipole_moment,excited_state_energy,oscillator_strength
0,91,1556.3919999999978,-4.6991340842845,-4.0433397045795,-84224.24240280801,[-0.1519  1.6866 -1.2278],,[]
