,n_atoms,molecular_mass,homo_energy,lumo_energy,scf_energy,dipole_moment,excited_state_energy,oscillator_strength
0,63,1192.1728999999987,-5.53479571917,-3.9649709156355004,-69474.00920545774,[-0.329  -0.8166 -1.1086],,
