,n_atoms,molecular_mass,homo_energy,lumo_energy,scf_energy,dipole_moment,excited_state_energy,oscillator_strength
0,28,597.9794288000005,-5.435746277588,-2.707532812475,-49702.55782106875,[ 1.8828  1.1511 -0.    ],,"[1.2964e+00 6.2200e-02 4.8200e-02 1.8200e-02 2.0000e-04 0.0000e+00
 1.5100e-02 2.3700e-02 0.0000e+00 7.1000e-03 3.0000e-04 2.3000e-03
 7.2000e-03 4.6700e-02 4.7400e-02 0.0000e+00 6.1200e-02 2.0000e-04
 5.9000e-03 1.8230e-01 1.2964e+00 6.2200e-02 4.8200e-02 1.8200e-02
 2.0000e-04 0.0000e+00 1.5100e-02 2.3700e-02 0.0000e+00 7.1000e-03
 3.0000e-04 2.3000e-03 7.2000e-03 4.6800e-02 4.7400e-02 0.0000e+00
 6.1200e-02 2.0000e-04 6.0000e-03 1.8230e-01]"
