,n_atoms,molecular_mass,homo_energy,lumo_energy,scf_energy,dipole_moment,excited_state_energy,oscillator_strength
0,45,574.3415416000013,-5.5552042579575,-0.438103299305,-31405.63452781948,[-1.2915  0.8223 -0.744 ],,
