,n_atoms,molecular_mass,homo_energy,lumo_energy,scf_energy,dipole_moment,excited_state_energy,oscillator_strength
0,49,926.1046288000008,-5.0866242073965005,-2.3769144841175,-63317.3796511931,[2.8022 1.8366 1.1946],,[]
