,n_atoms,molecular_mass,homo_energy,lumo_energy,scf_energy,dipole_moment,excited_state_energy,oscillator_strength
0,12,279.95088720000007,-5.675206466028,-1.3336299813005,-27959.614190663662,[0. 0. 0.],,
